City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
394,island harbour,49.6,-54.3,3.170000000000016,99,100,5.8,CA,2024-04-24 18:14:04
395,moussoro,8.7618,17.9505,29.879999999999995,51,100,4.51,TD,2024-04-24 18:14:07
396,velikiye luki,56.3424,30.5279,8.160000000000025,92,100,6.32,RU,2024-04-24 18:14:12
397,mbanza-ngungu,-5.25,14.8667,20.560000000000002,94,100,1.36,CD,2024-04-24 18:14:14
398,remire-montjoly,4.905,-52.2772,27.0,83,20,1.54,GF,2024-04-24 18:14:16
399,fauske,67.2367,15.7844,-3.519999999999982,89,100,3.28,NO,2024-04-24 18:14:42
400,port saint john's,67.2367,15.7844,-3.519999999999982,89,100,3.28,NO,2024-04-24 18:14:42
401,labytnangi,66.6615,66.3811,-16.089999999999975,99,99,1.18,RU,2024-04-24 18:15:00
402,pacific grove,36.6211,-121.9178,17.560000000000002,72,100,8.23,US,2024-04-24 18:15:09
403,okhotsk,59.3644,143.2411,-0.9699999999999704,97,100,3.73,RU,2024-04-24 18:15:11
404,as sulayyil,20.4597,45.5744,25.170000000000016,18,2,3.04,SA,2024-04-24 18:15:14
405,high river,50.5802,-113.8709,18.760000000000048,30,100,7.52,CA,2024-04-24 18:15:23
406,meizhou,24.2918,116.1171,21.27000000000004,98,100,1.31,CN,2024-04-24 18:15:25
407,exu,-7.5154,-39.722,24.08000000000004,63,33,1.35,BR,2024-04-24 18:15:26
408,mariental,52.2777,10.9865,5.090000000000032,94,100,3.16,DE,2024-04-24 18:15:56
409,finspang,58.8,15.8333,0.3300000000000409,92,45,1.65,SE,2024-04-24 18:15:58
410,fale old settlement,58.8,15.8333,0.3300000000000409,92,45,1.65,SE,2024-04-24 18:15:58
411,halifax,44.6486,-63.5859,8.420000000000016,71,67,2.24,CA,2024-04-24 18:13:15
412,gustavsberg,59.3256,18.3885,2.2700000000000387,89,63,3.55,SE,2024-04-24 18:16:06
413,sitka,57.0525,-135.3376,10.010000000000048,62,59,3.18,US,2024-04-24 18:16:08
414,balotra,25.8348,72.2411,26.590000000000032,29,98,1.4,IN,2024-04-24 18:16:10
415,takoradi,4.8874,-1.7519,27.950000000000045,85,73,2.89,GH,2024-04-24 18:16:12
416,gubkinskiy,4.8874,-1.7519,27.950000000000045,85,73,2.89,GH,2024-04-24 18:16:12
417,n'zeto,-7.2316,12.8685,25.439999999999998,85,100,2.0,AO,2024-04-24 18:16:15
418,kralendijk,12.1473,-68.274,27.54000000000002,83,47,7.42,BQ,2024-04-24 18:16:17
419,mount pearl,47.5189,-52.8145,6.439999999999998,99,100,6.17,CA,2024-04-24 18:16:19
420,ta`u,47.5189,-52.8145,6.439999999999998,99,100,6.17,CA,2024-04-24 18:16:19
421,tranovaho,47.5189,-52.8145,6.439999999999998,99,100,6.17,CA,2024-04-24 18:16:19
422,meru,49.2362,2.1355,1.830000000000041,88,23,1.85,FR,2024-04-24 18:16:25
423,vilyuysk,63.7541,121.6265,-9.819999999999993,87,88,5.52,RU,2024-04-24 18:16:27
424,padang,-0.9248,100.3633,25.55000000000001,91,81,1.62,ID,2024-04-24 18:16:29
425,malango,-2.9627,119.9001,20.77000000000004,97,88,0.74,ID,2024-04-24 18:16:30
426,itoman,26.106,127.6861,21.30000000000001,86,100,3.66,JP,2024-04-24 18:16:32
427,lionel town,17.8094,-77.2394,28.410000000000025,70,11,2.94,JM,2024-04-24 18:16:34
428,ahau,-12.501,177.0479,29.460000000000036,77,16,3.89,FJ,2024-04-24 18:16:36
429,baoding,38.858,115.4907,16.150000000000034,47,45,1.53,CN,2024-04-24 18:16:38
430,san pedro pochutla,15.7444,-96.4653,31.77000000000004,38,55,3.05,MX,2024-04-24 18:16:40
431,sabang,5.8927,95.3226,29.32000000000005,76,100,2.96,ID,2024-04-24 18:16:41
432,torres,-29.3374,-49.73,20.480000000000018,63,74,5.56,BR,2024-04-24 18:16:43
433,saipan,15.191,145.7467,27.689999999999998,67,20,6.73,MP,2024-04-24 18:16:45
434,cidreira,-30.1657,-50.2183,18.53000000000003,64,80,3.72,BR,2024-04-24 18:16:47
435,karratha,-20.737,116.8479,24.590000000000032,35,86,4.62,AU,2024-04-24 18:16:49
436,lorengau,-2.033,147.2789,29.02000000000004,77,81,2.19,PG,2024-04-24 18:16:51
437,akwanga,8.9113,8.408,28.400000000000034,53,100,1.26,NG,2024-04-24 18:16:52
438,spring creek,40.7467,-115.58,14.78000000000003,54,100,3.06,US,2024-04-24 18:16:54
439,dangriga,16.9667,-88.2247,28.170000000000016,74,6,4.09,BZ,2024-04-24 18:16:56
440,jwaneng,-24.6004,24.7303,20.450000000000045,32,0,1.98,BW,2024-04-24 18:16:58
441,mhamid,30.1284,-6.8834,24.700000000000045,21,11,2.0,MA,2024-04-24 18:17:00
442,mantua,45.1567,10.7917,5.710000000000036,95,31,2.16,IT,2024-04-24 18:17:01
443,keyser,39.4409,-78.9739,13.910000000000025,65,44,3.88,US,2024-04-24 18:17:03
444,juan griego,11.0721,-63.9652,26.900000000000034,77,70,5.77,VE,2024-04-24 18:17:05
445,mbandaka,0.0471,18.2565,21.700000000000045,97,99,0.44,CD,2024-04-24 18:17:07
446,yeppoon,-23.1348,150.7437,21.760000000000048,81,55,3.17,AU,2024-04-24 18:17:08
447,waingapu,-9.6522,120.2637,26.370000000000005,83,64,4.45,ID,2024-04-24 18:17:10
448,timimoun,29.2605,0.2286,24.450000000000045,24,1,9.57,DZ,2024-04-24 18:17:14
449,timmins,48.4775,-81.3304,-0.589999999999975,59,96,2.01,CA,2024-04-24 18:17:16
450,yasnyy,47.1416,40.158,17.590000000000032,52,92,6.07,RU,2024-04-24 18:17:18
451,karatas,36.5646,35.3841,22.54000000000002,55,100,4.02,TR,2024-04-24 18:17:19
452,miyazu,35.5816,135.1993,13.520000000000039,84,99,2.09,JP,2024-04-24 18:17:21
453,ba,29.4044,106.5368,17.100000000000023,94,100,0.67,CN,2024-04-24 18:17:23
454,toliara,-23.3542,43.6697,21.610000000000014,88,0,4.13,MG,2024-04-24 18:17:25
455,naduvattam,11.4749,76.5657,15.550000000000011,68,1,1.6,IN,2024-04-24 18:17:26
456,pingzhuang,27.2428,119.7053,16.510000000000048,94,100,0.6,CN,2024-04-24 18:17:28
457,sur,33.2721,35.1964,26.689999999999998,36,63,6.39,LB,2024-04-24 18:17:30
458,ouro preto do oeste,-10.7179,-62.2567,24.25,95,64,1.1,BR,2024-04-24 18:17:32
459,filadelfia,39.9527,-75.1635,17.28000000000003,48,37,4.43,US,2024-04-24 18:17:34
460,mahina,-17.558,-149.4694,23.430000000000007,75,4,3.12,PF,2024-04-24 18:17:36
461,bandarbeyla,9.4953,50.8128,28.27000000000004,77,99,2.01,SO,2024-04-24 18:17:38
462,al muwayh,22.4366,41.7619,25.33000000000004,13,6,3.5,SA,2024-04-24 18:17:39
463,itupiranga,-5.1337,-49.3322,24.52000000000004,96,100,0.71,BR,2024-04-24 18:17:43
464,mandiana,10.6221,-8.695,32.06,36,93,2.67,GN,2024-04-24 18:17:45
465,naeso,10.6221,-8.695,32.06,36,93,2.67,GN,2024-04-24 18:17:45
466,balchik,43.4763,28.1332,12.350000000000023,87,100,1.18,BG,2024-04-24 18:17:48
467,hun,29.1246,15.9403,22.560000000000002,24,9,1.54,LY,2024-04-24 18:17:50
468,tamboril,-4.8314,-40.3196,23.110000000000014,93,53,1.47,BR,2024-04-24 18:08:46
469,huambo,-12.7765,15.732,16.04000000000002,77,95,0.8,AO,2024-04-24 18:17:54
470,mossel bay,-34.1832,22.1536,16.970000000000027,82,26,2.14,ZA,2024-04-24 18:17:55
471,bintulu,3.1874,113.0473,25.400000000000034,92,89,1.88,MY,2024-04-24 18:17:57
472,saint-pierre,48.3833,7.4719,4.3700000000000045,89,100,2.05,FR,2024-04-24 18:17:59
473,princeton,40.3493,-74.6593,15.200000000000045,60,72,4.28,US,2024-04-24 18:18:01
474,dyurtyuli,55.4906,54.8639,9.07000000000005,96,35,3.14,RU,2024-04-24 18:18:03
475,san jose de jachal,-30.2416,-68.7466,18.24000000000001,46,23,0.81,AR,2024-04-24 18:18:05
476,chui,-33.6895,-53.4547,13.160000000000025,75,11,2.94,BR,2024-04-24 18:18:07
477,kavieng,-2.5735,150.7952,29.480000000000018,73,100,5.31,PG,2024-04-24 18:18:09
478,kavaratti,10.5672,72.6395,29.53000000000003,68,26,2.04,IN,2024-04-24 18:18:10
479,marsa alam,25.07,34.8938,26.980000000000018,39,8,3.22,EG,2024-04-24 18:18:12
480,corn island,32.4777,-80.8012,23.200000000000045,50,0,2.5,US,2024-04-24 18:18:14
481,laramie,41.3114,-105.5911,18.420000000000016,23,71,7.27,US,2024-04-24 18:18:16
482,bayan nur,40.7419,107.382,14.560000000000002,23,34,4.82,CN,2024-04-24 18:18:18
483,gateway,26.5802,-81.7388,27.27000000000004,43,0,3.51,US,2024-04-24 18:18:19
484,san fernando,36.4644,-6.1982,15.57000000000005,69,100,1.64,ES,2024-04-24 18:18:21
485,bamusso,4.4588,8.8989,27.79000000000002,84,99,2.67,CM,2024-04-24 18:18:23
486,carrollton,32.9537,-96.8903,25.230000000000018,65,83,5.04,US,2024-04-24 18:18:25
487,siavonga,-16.5365,28.7102,21.850000000000023,45,1,1.59,ZM,2024-04-24 18:18:27
488,kununurra,-15.7731,128.7388,27.99000000000001,39,99,3.85,AU,2024-04-24 18:18:28
489,alzamay,55.555,98.6654,-3.8100000000000023,89,86,1.33,RU,2024-04-24 18:18:31
490,narni scalo,42.5358,12.5196,5.07000000000005,96,18,1.39,IT,2024-04-24 18:18:33
491,san vicente de canete,-13.0778,-76.3874,20.400000000000034,87,83,1.83,PE,2024-04-24 18:18:35
492,kayyerkan,-13.0778,-76.3874,20.400000000000034,87,83,1.83,PE,2024-04-24 18:18:35
493,luau,-10.7026,22.2275,19.52000000000004,62,97,1.16,AO,2024-04-24 18:18:39
494,kish,26.5361,53.9688,24.58000000000004,71,0,1.79,IR,2024-04-24 18:18:40
495,ruston,32.5232,-92.6379,21.930000000000007,86,86,1.9,US,2024-04-24 18:18:42
496,kaa-khem,51.6965,94.5637,-1.0699999999999932,58,100,4.15,RU,2024-04-24 18:18:44
497,gereshk,31.8209,64.57,20.05000000000001,54,100,4.25,AF,2024-04-24 18:18:46
498,asadabad,33.9619,48.0036,8.640000000000043,72,0,2.85,IR,2024-04-24 18:18:48
499,guerrero negro,27.971,-114.0364,18.439999999999998,61,100,8.08,MX,2024-04-24 18:18:50
500,el granada,37.5029,-122.4695,12.870000000000005,76,96,3.71,US,2024-04-24 18:18:52
501,peniche,39.3566,-9.3813,14.75,73,6,9.61,PT,2024-04-24 18:18:54
502,barcelos,41.5314,-8.6192,9.79000000000002,82,26,2.58,PT,2024-04-24 18:18:56
503,samamea,-13.9345,-171.5311,28.720000000000027,74,53,3.95,WS,2024-04-24 18:18:58
504,arno,7.063,171.5553,28.260000000000048,79,99,9.22,MH,2024-04-24 18:18:59
505,pariaman,-0.6264,100.1178,25.930000000000007,89,86,1.51,ID,2024-04-24 18:19:01
506,nuku'alofa,-21.1343,-175.2018,26.850000000000023,86,34,3.98,TO,2024-04-24 18:19:03
507,karymskoye,51.6234,114.3406,1.4300000000000068,54,70,4.94,RU,2024-04-24 18:19:05
508,porto novo,6.4991,2.6253,28.27000000000004,82,27,3.06,BJ,2024-04-24 18:19:06
509,sarkand,45.4109,79.9155,12.970000000000027,52,93,0.61,KZ,2024-04-24 18:19:08
510,babana,10.4337,3.8182,30.170000000000016,50,30,4.15,NG,2024-04-24 18:19:10
511,morshansk,53.4429,41.8131,11.980000000000018,58,87,4.84,RU,2024-04-24 18:19:12
512,kudahuvadhoo,2.6705,72.8906,27.99000000000001,80,99,4.46,MV,2024-04-24 18:19:14
513,tromso,69.6516,18.9558,-1.5399999999999636,86,100,2.03,NO,2024-04-24 18:19:15
514,bitam,35.3078,5.3741,14.260000000000048,33,0,0.92,DZ,2024-04-24 18:19:17
515,kone,-21.0608,164.8619,27.05000000000001,64,37,2.01,NC,2024-04-24 18:19:19
516,prado,41.9204,-5.4204,8.79000000000002,61,100,1.35,ES,2024-04-24 18:19:21
517,jaru,-10.4318,-62.4788,24.629999999999995,94,74,0.27,BR,2024-04-24 18:19:22
518,zhangye,38.9365,100.4556,12.689999999999998,26,5,2.06,CN,2024-04-24 18:19:24
519,iskateley,67.6762,53.1292,-9.279999999999973,92,6,3.94,RU,2024-04-24 18:19:26
520,todos santos,23.4501,-110.2254,22.939999999999998,56,50,4.11,MX,2024-04-24 18:19:28
521,shingu,33.7241,135.993,18.850000000000023,73,16,1.14,JP,2024-04-24 18:19:30
522,raduzhnyy,33.7241,135.993,18.850000000000023,73,16,1.14,JP,2024-04-24 18:19:30
523,son la,21.3274,103.9152,22.680000000000007,74,45,1.3,VN,2024-04-24 18:19:33
524,suva,-18.1416,178.4422,29.29000000000002,76,24,1.21,FJ,2024-04-24 18:19:35
525,tateyama,34.9965,139.87,17.390000000000043,81,91,0.89,JP,2024-04-24 18:19:36
526,ribeira brava,32.6701,-17.065,16.950000000000045,63,0,2.31,PT,2024-04-24 18:19:38
527,rosarito,32.3648,-117.0556,16.700000000000045,70,3,5.95,MX,2024-04-24 18:19:40
528,vila franca do campo,37.7172,-25.4335,15.150000000000034,78,59,3.77,PT,2024-04-24 18:19:42
529,kutum,14.2108,24.6496,27.02000000000004,10,0,6.56,SD,2024-04-24 18:19:44
530,wanxian,30.8102,108.4034,16.910000000000025,80,69,0.79,CN,2024-04-24 18:19:46
531,opuwo,-18.055,13.8387,20.910000000000025,20,3,3.08,NA,2024-04-24 18:19:48
532,codajas,-3.8413,-62.0603,23.610000000000014,98,100,1.11,BR,2024-04-24 18:19:49
533,nurmes,63.5422,29.141,-4.529999999999973,98,40,1.79,FI,2024-04-24 18:19:51
534,jutai,-2.7471,-66.7721,24.439999999999998,91,94,0.88,BR,2024-04-24 18:19:53
535,molde,62.6016,8.1386,-1.8899999999999864,83,77,3.71,NO,2024-04-24 18:19:55
536,qusmuryn,62.6016,8.1386,-1.8899999999999864,83,77,3.71,NO,2024-04-24 18:19:55
537,tazovsky,67.4735,78.7149,-14.349999999999966,100,92,1.77,RU,2024-04-24 18:19:59
538,port macquarie,-31.4299,152.9104,17.400000000000034,85,100,3.85,AU,2024-04-24 18:20:00
539,hafar al-batin,28.4328,45.9628,23.960000000000036,19,0,4.53,SA,2024-04-24 18:20:02
540,inhambane,-23.866,35.3844,23.450000000000045,82,3,2.15,MZ,2024-04-24 18:20:04
541,imperatriz,-5.5269,-47.4781,24.730000000000018,93,92,0.48,BR,2024-04-24 18:20:06
542,rio tuba,8.5288,117.4345,29.29000000000002,73,100,6.04,PH,2024-04-24 18:20:08
543,ibirama,-27.0537,-49.5191,21.430000000000007,98,91,1.5,BR,2024-04-24 18:20:10
544,gizo,29.9871,31.2118,26.04000000000002,42,99,4.67,EG,2024-04-24 18:20:11
545,priargunsk,50.3659,119.0901,3.6000000000000227,45,2,8.08,RU,2024-04-24 18:20:13
546,ugoofaaru,50.3659,119.0901,3.6000000000000227,45,2,8.08,RU,2024-04-24 18:20:13
547,parabel',58.714,81.5018,-3.3100000000000023,88,100,3.94,RU,2024-04-24 18:20:17
548,inarajan village,58.714,81.5018,-3.3100000000000023,88,100,3.94,RU,2024-04-24 18:20:17
549,sinop,42.0266,35.1512,14.950000000000045,76,100,4.81,TR,2024-04-24 18:20:20
550,chibuto,-24.6886,33.5313,20.27000000000004,95,0,1.97,MZ,2024-04-24 18:20:22
551,saint joseph,49.5345,-1.5298,4.6200000000000045,86,69,0.97,FR,2024-04-24 18:20:24
552,altus,34.6381,-99.334,23.920000000000016,70,98,6.64,US,2024-04-24 18:14:37
553,lubuklinggau,-3.2919,102.8716,22.420000000000016,98,73,0.91,ID,2024-04-24 18:20:27
554,rawala kot,-3.2919,102.8716,22.420000000000016,98,73,0.91,ID,2024-04-24 18:20:27
555,saint peter,44.3238,-93.9585,14.930000000000007,41,41,3.11,US,2024-04-24 18:20:31
556,kisangani,0.5184,25.2057,21.480000000000018,98,100,0.85,CD,2024-04-24 18:20:33
557,joensuu,62.6006,29.7585,-3.169999999999959,97,30,1.95,FI,2024-04-24 18:20:34
558,brisas de zicatela,15.8367,-97.0429,30.0,53,5,3.21,MX,2024-04-24 18:20:36
559,mount isa,-20.729,139.4932,24.0,37,16,9.27,AU,2024-04-24 18:20:38
560,vadso,70.2267,29.7828,-3.109999999999957,98,100,5.92,NO,2024-04-24 18:20:39
561,tan-tan,28.4376,-11.0987,17.660000000000025,82,0,3.7,MA,2024-04-24 18:20:41
562,baihar,22.105,80.5482,25.189999999999998,48,0,0.27,IN,2024-04-24 18:20:43
563,harrismith,-28.2728,29.1294,12.230000000000018,52,38,0.65,ZA,2024-04-24 18:20:45
564,port moresby,-9.4743,147.16,28.230000000000018,81,100,2.01,PG,2024-04-24 18:20:47
565,jamsankoski,61.9191,25.1793,-5.1299999999999955,99,44,1.13,FI,2024-04-24 18:20:48
566,bardai,21.355,17.0005,28.49000000000001,13,0,2.43,TD,2024-04-24 18:20:50
567,jiuquan,39.7321,98.4937,13.010000000000048,24,15,0.37,CN,2024-04-24 18:20:52
568,thunder bay,48.4064,-89.2598,0.6100000000000136,55,39,3.58,CA,2024-04-24 18:20:54
569,villa gesell,-37.2556,-56.9681,12.970000000000027,73,23,3.22,AR,2024-04-24 18:14:02
570,sorong,-0.8634,131.2545,26.900000000000034,85,17,2.44,ID,2024-04-24 18:20:57
571,tarawa,36.4768,44.4778,15.010000000000048,35,28,2.32,IQ,2024-04-24 18:20:59
572,abepura,-2.6161,140.673,26.650000000000034,90,98,1.69,ID,2024-04-24 18:21:01
573,miquelon,47.0454,-56.3191,4.210000000000036,100,100,10.81,PM,2024-04-24 18:21:02
574,acapulco de juarez,16.868,-99.894,27.600000000000023,53,3,5.19,MX,2024-04-24 18:21:04
575,qarqaraly,49.4124,75.4705,-2.42999999999995,50,40,5.08,KZ,2024-04-24 18:21:06
576,port alfred,-33.5982,26.8915,19.140000000000043,87,98,6.7,ZA,2024-04-24 18:21:08
577,ciudad lazaro cardenas,20.4622,-97.6991,30.090000000000032,58,14,6.2,MX,2024-04-24 18:21:10
578,arfoud,31.4324,-4.2343,22.700000000000045,21,3,3.93,MA,2024-04-24 18:21:11
579,ulsteinvik,62.3427,5.8469,3.0200000000000387,80,84,1.9,NO,2024-04-24 18:21:13
580,fort st. john,56.2524,-120.8469,11.170000000000016,23,100,6.41,CA,2024-04-24 18:21:15
581,ylitornio,66.3164,23.6713,-3.9499999999999886,99,96,1.26,FI,2024-04-24 18:21:17
582,salakhid,32.8725,36.5727,23.900000000000034,23,25,7.19,SY,2024-04-24 18:21:19
583,guanajuato,21.0159,-101.2528,29.430000000000007,10,28,1.94,MX,2024-04-24 18:21:20
584,qamdo,31.145,97.1699,2.9700000000000273,84,99,0.82,CN,2024-04-24 18:21:22
585,hami,42.8174,93.5142,17.430000000000007,23,100,4.35,CN,2024-04-24 18:21:24
586,griffith,-34.2871,146.0551,12.07000000000005,60,0,5.42,AU,2024-04-24 18:21:26
587,reggane,26.7207,0.1752,29.110000000000014,13,1,4.34,DZ,2024-04-24 18:21:28
588,novodvinsk,64.4192,40.7938,-0.6899999999999977,100,99,0.93,RU,2024-04-24 18:21:30
589,kegen,43.0217,79.2232,7.080000000000041,80,100,3.6,KZ,2024-04-24 18:21:31
590,lincoln city,44.9618,-124.016,12.57000000000005,82,93,3.55,US,2024-04-24 18:21:33
591,rurrenabaque,-14.4437,-67.5312,26.74000000000001,88,100,0.51,BO,2024-04-24 18:21:35
